,ID,Name,Zipcode,Latitude,Longitude,Price,Rating,IsGlutenFree
0,VPvV2wuxuOq3sQOY4Vfwyw,La Fonda of Inglewood Restaurant,90304,33.9457082646346,-118.358840681612,$,4.5,1
1,5-womLiuFgDp0nAY39kTXg,Fork-In Aussie Pies,90304,33.92481,-118.37808,$$,4.5,1
2,C_mPgESge9jjJCeBHsQ1aQ,Gourmet Wok,90304,33.9455933748992,-118.363202827383,$$,3.0,1
0,VPvV2wuxuOq3sQOY4Vfwyw,La Fonda of Inglewood Restaurant,90304,33.9457082646346,-118.358840681612,$,4.5,0
1,RMRGGgThu6IDdv2fpdA6Lg,Don Rogelio's Restaurant,90304,33.9396191,-118.3612051,$,4.5,0
2,RO_WguZl9xDdWTPaGjiNAQ,Little Asia,90304,33.93064,-118.35757,$,4.0,0
3,r3TJyxRBX_cPbrnGsbhgjw,Wacky Shrimp,90304,33.92754,-118.37807,NA,4.5,0
4,v_vtR4BW31ggRiZi_dcBCw,New China Mongolian BBQ,90304,33.94497,-118.35304,$,4.0,0
5,pbzGxdTRw8Q9S0JiylbbGQ,Lalo's Mariscos,90304,33.945294,-118.362256,$$,4.0,0
6,YG4oEYQUWM-yTDU8smg6DA,Ricos Tacos El Tio,90304,33.93068,-118.34855,$,4.0,0
7,vBrcufxgPXFg54EVsHGt7g,Charlys Restaurant,90304,33.931225,-118.356509,$,4.5,0
8,ZImF_rBaWXcVQuWQylcooQ,Golden China Mongolian BBQ,90304,33.9458,-118.34986,NA,5.0,0
9,eJqvGmKDvcPTIWG1HLyjEw,Cutting Board Snack Bar,90304,33.9320793151855,-118.369667053223,NA,4.0,0
10,5-womLiuFgDp0nAY39kTXg,Fork-In Aussie Pies,90304,33.92481,-118.37808,$$,4.5,0
11,QMc41NnfjTrlTV50lVw4cA,Speedy Dog Express,90304,33.9378412355617,-118.352804408498,NA,5.0,0
12,IlAkXkBzSzsm0SWZKWt4rw,La Ventanita,90304,33.934675,-118.360854,NA,4.5,0
13,ziCYw3rP4rQvE71Sj_VpgA,El Rey de Los Antojos Lokos,90304,33.9385040131802,-118.354327488957,$$,5.0,0
14,40AFIr-DpYZF5ELq91w-7w,WaBa Grill,90304,33.94497,-118.36508,$,4.0,0
15,kQs9cJYMaqqjmuTXITmEpA,Frijoles Mexican Restaurant,90304,33.92417,-118.37809,$$,4.0,0
16,JoSJ6ZyS2S-KkpZq8Z2GLQ,Taco Dollar,90304,33.9367154381471,-118.35299950093,$,4.0,0
17,LqPPMSOU56MntCxnl6TSEQ,Lennox Pollo,90304,33.9374542236328,-118.361000061035,$,4.0,0
18,TNBTXwVZ6yBKlFPuIpvlFw,Kike's Tacos,90304,33.93745,-118.361,$,4.5,0
19,trwM7MkJka-euhd04FL5Jw,Casa Gamino,90304,33.94572,-118.36474,$$,3.5,0
20,qfY6Fn0xmRLxOi81B40ypg,Mariscos Chente,90304,33.9447199,-118.36096,$$,4.0,0
21,2yBie-sdK1-93ES604Xruw,Baja Rosarito,90304,33.9306399,-118.35507,$,4.0,0
22,BdOkg4KDu41ZxN-dgnCWpg,La Feria Restaurant,90304,33.937068939209,-118.36173248291,$$,3.5,0
23,A72DYIiEdryW4i2Uq8uD_g,Louisiana Famous Fried Chicken,90304,33.9454948157072,-118.348904103041,$,3.5,0
24,Z8eg6h5dYwPVHYH2daOx5w,Tacos El Limoncito,90304,33.9441833,-118.3528671,$,4.0,0
25,JwPUhL0uLHR2sIbfCj4kXw,Golden Donut,90304,33.9347459,-118.3527479,$,4.5,0
26,3rUADzSOkL75qPmSbA360w,La Finca,90304,33.940397129538,-118.361367993057,NA,5.0,0
27,zjkXup4Qbp1kkM-RP27dWg,Flower Drum Restaurant,90304,33.9457473754883,-118.362991333008,$$,3.5,0
28,tlBwuY49ALFcIPA21Im20Q,Yoshinoya Inglewood,90304,33.9447368,-118.3528661,$,3.5,0
29,QuL_zcF06z9y3Z8lACyL2A,Thai Plate Restaurant,90304,33.9422226,-118.3528671,$$,3.5,0
30,b7ayKhNZH_FnopORVrZDsA,La Sirena Azul,90304,33.94572,-118.355812,$$,4.0,0
31,58nOgB6KS8eZbNTOrR0Chw,Melo Burger,90304,33.9452209,-118.361557,$,3.5,0
32,NjqhSVQdugEyfhh9cZBmjw,El Comal De Mexico Catering,90304,33.9345664978027,-118.361221313477,NA,5.0,0
33,z9YR0W1uBBwAHubqqlpiVQ,New Millennium Pizza,90304,33.945455,-118.3489292,$,3.5,0
34,-iZRAbuhWVrWL_fbLY6mwA,Jims Charbroiled Burgers,90304,33.9343625,-118.3611951,$,3.5,0
35,Kgo7VieD8_ZJdNTqIuGVQw,Panda Express,90304,33.9452951,-118.3645734,$,3.0,0
36,WoyneT8MeWqr0u1ns0hOHg,El Tarasco,90304,33.9312210083008,-118.358932495117,$,3.0,0
37,YKNfcanNnHf8yXSRFESJwg,El Fandango Restaurant,90304,33.9458,-118.34986,$,4.0,0
38,9oHDYd_NWezmOpCA35oOeA,Los Tapatios Restaurant,90304,33.9347534,-118.3528442,$,3.5,0
39,-cO6-lSEKSqL7m_lvHbxUQ,JARANIN,90304,33.9243621826172,-118.378089904785,$,3.0,0
40,OalryxlNaA_vFpATnv9Q0w,Los Chorros,90304,33.9457685,-118.3589382,$,3.0,0
41,z-ov7rYczq0WmZ4xJWULyw,Airport Royal Cuisine,90304,33.94497,-118.36508,NA,4.0,0
42,lFgFyj2oeueTUK5EXsoLYg,Tony's Subs & Pizza on Aviation,90304,33.9248725,-118.3784126,$,3.5,0
43,3bbo0C_K0tdgH7K0DiCEKQ,Chinatown Express No 10,90304,33.9449528,-118.3524251,$,3.5,0
44,eanK1vwNYQ_dZqHJ-uwKgg,Ilobasco Restaurant,90304,33.9447315388174,-118.361011988266,$,3.0,0
45,bZfVf0JoVocQIlTcp-fQ5w,El Pollo Loco,90304,33.93119,-118.35301,$,1.5,0
46,C_mPgESge9jjJCeBHsQ1aQ,Gourmet Wok,90304,33.9455933748992,-118.363202827383,$$,3.0,0
