,ID,Name,Zipcode,Latitude,Longitude,Price,Rating,IsGlutenFree
0,IiwvIEVotVWf112OYDFwNA,Las Conchitas,92401,34.0991,-117.29474,$$,3.5,1
0,2Xz9rJPkN6HR5yNc97UKww,King Kebab,92401,34.1061558,-117.2910329,$,4.5,0
1,lYpNBHpzCS-H3f5B4lJx4w,Molly's Cafe,92401,34.10566,-117.29224,$,3.5,0
2,zUX0Ux3T1khmZ_-Kv-HDWg,Brandin' Iron Saloon & Dance Hall,92401,34.095478579402,-117.294221967459,$,3.0,0
3,gwkvHcK5Uk5Mwzh0imB1Fw,Roger's Burgers,92401,34.11,-117.29158,$,3.5,0
4,uniizZfeZA5IaqMtMirROQ,Viva La Boba,92401,34.10612,-117.29307,NA,5.0,0
5,IiwvIEVotVWf112OYDFwNA,Las Conchitas,92401,34.0991,-117.29474,$$,3.5,0
6,Dn4TsPE4zWwBEOKCgn_o3A,Yum Yum Restaurant,92401,34.109,-117.2915,$,3.5,0
7,d6B2HNlrwiJ-lFbDC8T7Fw,SM Kitchen,92401,34.0950353396626,-117.293791137636,$,4.5,0
8,IYfvcb531Bb57Oo32weEcw,Alberto's Mexican Food,92401,34.0927189664499,-117.29454399667,NA,3.5,0
9,HKc-biiPQVgUd4DkLkA8jA,Court Cafe,92401,34.1042426624929,-117.288725115359,$,3.5,0
10,-ujKWt2Tlv-F1gDdIOgI_w,Alanbertos,92401,34.092928,-117.293937,$,3.0,0
11,78e91Ocj7Vt3UsDkfkbbUA,Jack in the Box,92401,34.107933,-117.291382,$$,2.5,0
12,NT5NDZV91OmKEHjkHnLlBQ,Subway,92401,34.1084449,-117.2933651,$$,4.0,0
13,D2MZchhRwmdAtaCV1JogZQ,Gus Jr. Restaurants,92401,34.0924491882324,-117.292572021484,$$,2.0,0
14,ePpTRlncrN_M6J4gvwEC3Q,Jack in the Box,92401,34.0923061,-117.2939877,$,2.5,0
15,fAejnHGdB6hlUq8bjYh_zA,Las Conchitas Mexican Restaurant & Cantina,92401,34.0991,-117.29474,NA,2.5,0
16,GENBoIYmkqmh-nrkAyuu9Q,El Palacio,92401,34.111743927002,-117.290596008301,NA,1.0,0
17,OZ8MGcbnaq4ojnj1FH3jPg,La Cama,92401,34.11174,-117.29059,NA,1.0,0
18,8olUXEOa2bm9Xghl22HOBQ,Lyrics Restaurant & Nightclub,92401,34.1063904762268,-117.293478995562,NA,2.0,0
19,jdSrsVR44fOm--rjJ83yvg,Wienerschnitzel,92401,34.092464,-117.294548,$,2.5,0
