,ID,Name,Zipcode,Latitude,Longitude,Price,Rating,IsGlutenFree
0,NDE19qYBO4BWt1eM6iJfuw,Halphen Red Burgers - CLOSED,91913,32.6452523,-116.9967974,$,4.0,1
1,UuQtId5-M4MTWtE3RQibdA,Bamboo Garden Thai Cuisine,91913,32.623247,-116.9976,$$,4.0,1
2,Kj4QjE2at7PWPCkar0u0-w,Juice Adventure,91913,32.641948,-116.993452,$,4.5,1
3,1ix9vU8EWbMeWLV29jQrDQ,iSushi,91913,32.6413443858117,-116.991911530495,$$,3.5,1
4,7i9kfq_5ihRD9L9GXXRtNQ,Homestyle Hawaiian,91913,32.6441063298221,-116.996929591369,$,3.5,1
5,gcHpT1jmF4sz4mBTXATI0w,Bambino's Pizzaria And Deli,91913,32.62323,-116.99755,$$,4.5,1
0,pG_LBSr-2nDS1Oik0S0Z5g,Aburi Modern Japanese,91913,32.63125,-116.98459,NA,3.5,0
1,HhQHgGxs0FfuUI7ZVmQWmA,Taco Lounge,91913,32.6268863275455,-116.97577319792,$,4.0,0
2,7i9kfq_5ihRD9L9GXXRtNQ,Homestyle Hawaiian,91913,32.6441063298221,-116.996929591369,$,3.5,0
3,kdmo8odrBrsKy6sbDOKGHg,Otay Mandarin Chinese Restaurant,91913,32.6406732,-116.9917767,$,4.0,0
4,UuQtId5-M4MTWtE3RQibdA,Bamboo Garden Thai Cuisine,91913,32.623247,-116.9976,$$,4.0,0
5,gcHpT1jmF4sz4mBTXATI0w,Bambino's Pizzaria And Deli,91913,32.62323,-116.99755,$$,4.5,0
6,NDE19qYBO4BWt1eM6iJfuw,Halphen Red Burgers - CLOSED,91913,32.6452523,-116.9967974,$,4.0,0
7,DLknwnUE3hGtExY-xdhTrA,Tastea Grill Hawaiian BBQ & Grill,91913,32.62323,-116.99755,$,3.0,0
8,p68fsyDFE2zj7Je_LjHjfA,Freshería,91913,32.63128,-116.98457,NA,3.5,0
9,9omjDXcwVJE6dfSvpC0NUQ,Wingstop,91913,32.6450707,-116.9969447,$$,3.5,0
10,1ix9vU8EWbMeWLV29jQrDQ,iSushi,91913,32.6413443858117,-116.991911530495,$$,3.5,0
11,4H_iUTp3XHAibOIsU_aBew,MJ's Yogurt Time and Deli,91913,32.6445672291425,-116.996830893183,$,4.5,0
12,iElF-0cGQeSrHOhjaqnUXQ,Pho Convoy Noodle House,91913,32.6420308217196,-116.992450610312,$,3.5,0
13,vEQ7OUFFritEBAGM_3ntwA,Twisted Hutt,91913,32.6315879821777,-116.986122131348,NA,4.5,0
14,GMwyzkUZ1pJQnh8fnnyiEg,Bull Chicks,91913,32.6233605302099,-116.997618026897,$,3.5,0
15,nfzcp_sEvUiFLNTN2SsO1w,Rice King,91913,32.6450707,-116.9969447,$,4.0,0
16,Kj4QjE2at7PWPCkar0u0-w,Juice Adventure,91913,32.641948,-116.993452,$,4.5,0
17,FyvXkDzh7cPHHe9YgrtBaA,Tortifruit,91913,32.62323,-116.99755,$,4.0,0
18,HypmI6oZA_lnHxWMDTgw5w,Papagayos Grill And Cantina,91913,32.6461184,-116.9681793,$$,3.0,0
19,jrFc7XYFH0FNd5UHNNNGfw,Panchos,91913,32.6409763097763,-116.99231788516,$,3.0,0
20,kFBlIp_tF-uKkAUElFaYbg,Cotixan Mexican Food,91913,32.623382,-116.997532,$,2.5,0
21,VL-ScGoxRKEcS5FR-lzLag,El Luchador Tacos Catering,91913,32.6317838279248,-116.985475569963,NA,4.5,0
22,OviKBujZovXiEghL4uPjfw,Timeout Cafe,91913,32.6387098259672,-116.996455216358,NA,5.0,0
23,2_hy5rq-RMaRS5K9ePjedg,Baba Foods OpenAre Market,91913,32.6427624867997,-116.997089870274,NA,5.0,0
24,vUIG2oGz0iVZJcK58dBVOQ,Fatte's Pizza,91913,32.6448852328023,-116.996741657204,$$,3.5,0
25,9ibXalW2U9vJdTRoDssWzg,JNC Pinoy Food Mart,91913,32.6406765,-116.9917867,$,3.0,0
26,nhNvWkpSom2G3JNSc78SEA,Tokyo Grill,91913,32.6243365891272,-116.967694571936,$,3.0,0
27,dU9N8Bu--LuHh4JEMwIgDw,Taco Bell,91913,32.6448398314447,-116.997382975216,$,3.0,0
28,h_51uwhK5e8p7ZKu_CyrVQ,Domino's Pizza,91913,32.6406021416187,-116.991811618209,$$,2.5,0
29,fFO4p5qpeVvsqKdZnot8WQ,Jack In the Box,91913,32.641429,-116.992367,$,2.5,0
30,veBzWDt2ORZTOQ8CeLEfZA,Subway,91913,32.623214,-116.964093,$,2.0,0
