,ID,Name,Zipcode,Latitude,Longitude,Price,Rating,IsGlutenFree
0,JHXpBb3H51uQqORbkdpPmw,Adobo Taco Grill,90713,33.859738,-118.117529,$,4.5,1
1,gar4hTgnMLxMultVL14Nmw,Way Beyond Cake Bakery,90713,33.8328033020495,-118.09974625,NA,4.5,1
2,aTIy-9vIFBvzNaZ2a5WIOA,Joe's Sushi Restaurant,90713,33.8603661954403,-118.122789189219,$$,4.0,1
3,XGdL9wSz9ed_7VtiHLL1Dw,Genkiyaki,90713,33.846514,-118.124051,$,4.0,1
4,EDr1DXhgj1SUbLQIOl7qIw,Tokyo Hibachi,90713,33.8562609704469,-118.117431221753,$$,4.0,1
5,yBH1IzkAvarUgMWez5EaLw,Chronic Tacos,90713,33.8348201,-118.1164051,$,3.0,1
6,9J_S6qpquiTAGBAibZS0PA,Burgerim,90713,33.8333019626118,-118.11700399965,$$,3.5,1
7,TvvwxDmAkagb6XAavkBGGw,Sprouts Farmers Market,90713,33.835614,-118.117807,$$,4.0,1
8,o9F2ihRl21BySMuZCNtoNA,Javatinis Espresso,90713,33.8348424,-118.1164051,$,4.5,1
9,t1977QZ22aeO9le7pJhO-Q,Vons,90713,33.8568838,-118.115479,$$,3.0,1
10,TuvuTsxrsWaLgeXbKPCkrg,Domino's Pizza,90713,33.8468651,-118.1239794,$,2.5,1
0,JHXpBb3H51uQqORbkdpPmw,Adobo Taco Grill,90713,33.859738,-118.117529,$,4.5,0
1,EDr1DXhgj1SUbLQIOl7qIw,Tokyo Hibachi,90713,33.8562609704469,-118.117431221753,$$,4.0,0
2,XGdL9wSz9ed_7VtiHLL1Dw,Genkiyaki,90713,33.846514,-118.124051,$,4.0,0
3,HkEzg1ic7kmImvLUo2LO-Q,Foggia Italian Market & Deli,90713,33.8468651,-118.1240953,$$,4.0,0
4,QJ6AValwl3zZIErmdaLVVg,Thai Villa Restaurant,90713,33.85843,-118.11604,NA,4.5,0
5,fVVpvdNkAqt8ljkAFiM0pg,The Buffalo Spot,90713,33.8466835021973,-118.11597442627,$,3.0,0
6,QXdpaV2EdB7XjOk8LqPVJQ,Mamma's Sushi & Shabu,90713,33.8586659,-118.1170984,$$,3.5,0
7,J6tLkxjlAnlC0duWk2H2nw,Kainan Sa Kanto,90713,33.847516,-118.124268,$,4.0,0
8,-fQAKooTszBrVEDU3IOvYQ,Mi Casa,90713,33.8575873,-118.1172049,$$,4.0,0
9,bDuE6daqCBFyT8sHajoCbg,Wingstop,90713,33.8337613,-118.1164051,$$,3.5,0
10,KgM_U5kTmUhMhJpYr2FpOw,WaBa Grill,90713,33.833644901917,-118.115926318436,$,3.0,0
11,Qi5n8z4GM1O5QsPZT-4o2w,California Sushi & Teriyaki,90713,33.8466835021973,-118.11563873291,$$,3.5,0
12,Bv0dV7ygDltPx48NqtLcmg,Ginzaya Japanese Restaurant,90713,33.834887,-118.1164051,$$,4.0,0
13,9J_S6qpquiTAGBAibZS0PA,Burgerim,90713,33.8333019626118,-118.11700399965,$$,3.5,0
14,aTIy-9vIFBvzNaZ2a5WIOA,Joe's Sushi Restaurant,90713,33.8603661954403,-118.122789189219,$$,4.0,0
15,yBH1IzkAvarUgMWez5EaLw,Chronic Tacos,90713,33.8348201,-118.1164051,$,3.0,0
16,QpmsBJ5r6IaQEaq4CC1lqg,Laventina's Pizza,90713,33.8605813,-118.1249051,$,4.0,0
17,r136aYnghe3XT-u-3pM8CA,Yoshinoya  South & Woodruff,90713,33.858783,-118.1172522,$,2.5,0
18,O06mLQxYawDRX0frUFAYJw,Church's Chicken,90713,33.85848,-118.1169104,$,3.0,0
19,ey6y0FjWuRGUP203PcZkXg,In-N-Out Burger,90713,33.8609890904114,-118.124719256449,$,3.0,0
20,ywzm6KOL0N91H2ufoTY6kQ,Avila's Pizza,90713,33.8657616,-118.1249952,$,4.0,0
21,Pin4BpLdvsA8rofgEOBQ8Q,El Pollo Loco,90713,33.8584018,-118.1155426,$,2.5,0
