,ID,Name,Zipcode,Latitude,Longitude,Price,Rating,IsGlutenFree
0,_7pLGF1qdRc5gi9V2qV16A,Ramen Yamadaya,90504,33.8654351,-118.3273409,$$,4.0,1
1,P_Nb5j5hOriYMDfTa8h66w,Chick-fil-A,90504,33.86508,-118.35201,$,4.0,1
2,_C-dloWW7NeSov8JPsh9mw,King Mediterrano,90504,33.8741130815074,-118.351438396959,$,4.5,1
3,BdbbT-FLCglLXVNO-hts6w,Coco's Bakery Restaurant,90504,33.86618,-118.352,$$,3.0,1
4,TvSo5SnxCU8GCM3BG5uTqA,NORMS Restaurant,90504,33.861079,-118.352904,$,3.5,1
0,_7pLGF1qdRc5gi9V2qV16A,Ramen Yamadaya,90504,33.8654351,-118.3273409,$$,4.0,0
1,lBwV7qCKgE6foJJBEy5V5Q,Aunty Maile’s Hawaiian Food,90504,33.882163484419,-118.326024524868,$$,4.5,0
2,-9f8aVknQOCMzKDe-EiTvg,Red Rock-Torrance,90504,33.8657149,-118.3166764,$$,4.5,0
3,2d5Jr7lvQMHpqdUqmtccKg,El Otro Amigo,90504,33.8736611230048,-118.326385100001,$$,4.5,0
4,aFqzh35HGenuQVTy90Eifw,Burger City Grill,90504,33.8731422424316,-118.33544921875,$$,4.0,0
5,_C-dloWW7NeSov8JPsh9mw,King Mediterrano,90504,33.8741130815074,-118.351438396959,$,4.5,0
6,Es7We0nHKIFIeH0A0MFEOg,Curryfornia,90504,33.8722405563276,-118.317503990134,$$,4.5,0
7,4_QpPtmKjhdIkPbCDj80MQ,Ramen Josui,90504,33.8727565767134,-118.318801462472,NA,4.5,0
8,ySoA67IyOT99oDAXXPkn4A,LBJ'S Tacos,90504,33.8731586,-118.3522351,NA,4.5,0
9,uLdwXef6zPVaszHt1IqvwA,Maruhide Uni Club,90504,33.885612,-118.3167206,$$$,4.0,0
10,P_Nb5j5hOriYMDfTa8h66w,Chick-fil-A,90504,33.86508,-118.35201,$,4.0,0
11,h5TxrOPPe4MRJ1OnTE-zUg,Wingstop,90504,33.87204,-118.32684,$,2.5,0
12,29ED36ghFHedhIF6Rip2cg,Loft Hawaiian Restaurant,90504,33.8726651,-118.318789,$$,3.5,0
13,naQejdjPwA9If0Iw9FDbKg,Chicken Chick,90504,33.8827543,-118.3263573,$$,4.0,0
14,ofUMxPAzGzrE5PBqRtvtKw,Teri's Place,90504,33.8726651,-118.3174735,$,4.5,0
15,mQKoHC10vwj74ErX9EgqRA,Fu Sing,90504,33.8726651,-118.3174735,$,4.0,0
16,xWNmQrLjXzK7NrWBNPSIxA,The Shawarma Factory,90504,33.880198,-118.33456,$$,4.5,0
17,FbfGrPdD-MZ_U3aMQ7BkCA,Roadhouse Bar & Grill,90504,33.8586,-118.32666,$,4.0,0
18,dZYh52CiYWcc7MldkJtQVw,Kura Revolving Sushi Bar,90504,33.8655954,-118.3103314,$$,3.5,0
