,ID,Name,Zipcode,Latitude,Longitude,Price,Rating,IsGlutenFree
0,ieKcxY-IptaHIwxxAq5cMA,Prospect Gourmand,90211,34.0633975,-118.3759994,$$,4.5,1
1,L2t6jsdx2M_LjBlApd5tFw,Go Japanese Izakaya,90211,34.06303,-118.38382,$,4.5,1
2,TRI4waA9FzpmX9IbAtGrXg,Matsuhisa,90211,34.0683725717888,-118.376547763452,$$$$,4.0,1
3,z7YwQAon_1z9dBDAB-0GQA,Summer Fish & Rice,90211,34.06491,-118.3837561,$$,4.0,1
4,XQjnIHXi3jFRRNfcP_9c5Q,Tagine Beverly Hills,90211,34.0677026503143,-118.383676209839,$$$,4.0,1
5,9db9OBNHAr8eHC-5koupQg,La Gondola Kosher Restaurant and Catering,90211,34.06739,-118.38841,$$$,4.0,1
6,aVjTUQIFKblzlRGKzGLD4Q,Gyu-Kaku Japanese BBQ,90211,34.0692048482312,-118.376542925835,$$,4.0,1
7,9tjXQcdbOFjvghztrm5RAA,GREENDOOR Powered by Intelligentsia,90211,34.0623657121032,-118.383759292281,$,4.0,1
8,T3P1wpLdZdOeQKkGQykWKA,Buckingham Road Catering,90211,34.06469,-118.38284,NA,5.0,1
9,3qqCNix1Sk5K8DeiZIU-7w,Meatos Bistrot Chic,90211,34.0679333914349,-118.376531861722,$$$,4.5,1
10,Gm0rzA9EQD4GgSP9TimLPQ,Il Cielo,90211,34.0719384,-118.3884127,$$$,4.0,1
11,9jlwEFq3FIrTMZd7YxXCFg,Tutt'a Post' Trattoria,90211,34.0642861,-118.3763533,$$,4.5,1
12,fqcag0RhI-0j1tiGWjq7rg,The Stinking Rose,90211,34.06642,-118.37659,$$,4.0,1
13,l9uQx8AKADqWthB8X2bEDA,Bombay Palace,90211,34.06616,-118.3812201,$$$,3.5,1
14,q-EW9VbGiCgxDsMtBRF3LA,Lawry's The Prime Rib - Beverly Hills,90211,34.0678344219814,-118.376046,$$$,4.0,1
15,d9UNjK5t3UiMM5Da9q4KCg,Spice Affair Beverly Hills Indian Restaurant,90211,34.066785,-118.376028,$$$,4.5,1
16,0210SrT3jdlGIw9CPlJHTQ,Thai Boom,90211,34.062748,-118.383814,$$,3.5,1
17,7yDJ5490O9uhtzSlM_-j0w,Lazy Daisy,90211,34.0623474911291,-118.37514769707,$,4.0,1
18,dp1c4jlHQVjA3on1wTl4TQ,Robert Burns Wines,90211,34.0682594,-118.3839062,$$,4.5,1
19,-urNLXq1RYUDAy5XCWLaqQ,Fogo de Chão Brazilian Steakhouse,90211,34.06855,-118.37667,$$$$,4.0,1
20,PkzCYZxltGQHuSRh0c7tzg,Beverly Hills Thai Kosher,90211,34.07184,-118.388924,$$,4.0,1
21,vDHpZdx3QtQnrSZdDdXtdg,Genwa Korean BBQ,90211,34.0691462365728,-118.376170543884,$$$,4.5,1
22,IxsFB-HIE385aqMoxgM5bg,Toppings Yogurt,90211,34.0608642739292,-118.383790212948,$,4.0,1
23,8Q6YXYleR-8AjMLEh_EaWw,Baby Bea's Bakeshop,90211,34.0618521,-118.3837149,$$,5.0,1
24,Pm_u80HVK00Y_dUJdkg-Nw,Humble Crust Pizza Truck,90211,34.067953,-118.376623,$$,4.5,1
25,Az09kHPOyi9UsX4tRq7HjA,La Provence Patisserie & Cafe,90211,34.0590309,-118.3872166,$$,4.0,1
26,tRCRofVej2C46YMETzZkeA,The Flats,90211,34.064484866117,-118.374240686521,$$,4.0,1
27,qzTFSXcwQsFl7SXGtOcWyQ,Domino's Pizza,90211,34.05963,-118.3899249,$,2.5,1
0,ieKcxY-IptaHIwxxAq5cMA,Prospect Gourmand,90211,34.0633975,-118.3759994,$$,4.5,0
1,fqcag0RhI-0j1tiGWjq7rg,The Stinking Rose,90211,34.06642,-118.37659,$$,4.0,0
2,L2t6jsdx2M_LjBlApd5tFw,Go Japanese Izakaya,90211,34.06303,-118.38382,$,4.5,0
3,9fPOWsB4FnlwAKP1-VUSRA,Tehran restaurants,90211,34.0630824,-118.3838809,$$,4.0,0
4,sZ8T1dkHIZwFDeeo6yJPBw,Hope & Fire,90211,34.0645,-118.37562,NA,4.5,0
5,Uu4n5ygvb3Xx0q5LFFSYuw,Afghani Kabob House,90211,34.0653099,-118.37811,$$,4.5,0
6,vDHpZdx3QtQnrSZdDdXtdg,Genwa Korean BBQ,90211,34.0691462365728,-118.376170543884,$$$,4.5,0
7,9tjXQcdbOFjvghztrm5RAA,GREENDOOR Powered by Intelligentsia,90211,34.0623657121032,-118.383759292281,$,4.0,0
8,d9UNjK5t3UiMM5Da9q4KCg,Spice Affair Beverly Hills Indian Restaurant,90211,34.066785,-118.376028,$$$,4.5,0
9,Gm0rzA9EQD4GgSP9TimLPQ,Il Cielo,90211,34.0719384,-118.3884127,$$$,4.0,0
10,RVZz-GeS1WloGZ1tKGvMlA,Yummy's,90211,34.0695439,-118.3836351,$,5.0,0
11,z7YwQAon_1z9dBDAB-0GQA,Summer Fish & Rice,90211,34.06491,-118.3837561,$$,4.0,0
12,-urNLXq1RYUDAy5XCWLaqQ,Fogo de Chão Brazilian Steakhouse,90211,34.06855,-118.37667,$$$$,4.0,0
13,aVjTUQIFKblzlRGKzGLD4Q,Gyu-Kaku Japanese BBQ,90211,34.0692048482312,-118.376542925835,$$,4.0,0
14,XQjnIHXi3jFRRNfcP_9c5Q,Tagine Beverly Hills,90211,34.0677026503143,-118.383676209839,$$$,4.0,0
15,CMp0w5cySb4n4XxgmoFdZQ,Capital Seafood,90211,34.0668999,-118.37592,NA,4.0,0
16,9jlwEFq3FIrTMZd7YxXCFg,Tutt'a Post' Trattoria,90211,34.0642861,-118.3763533,$$,4.5,0
17,q-EW9VbGiCgxDsMtBRF3LA,Lawry's The Prime Rib - Beverly Hills,90211,34.0678344219814,-118.376046,$$$,4.0,0
18,PpNXUFNV03rpDxLXW3FS8A,Mari Cafe and Grill,90211,34.06791,-118.3836901,$,4.0,0
19,b07tHkOY98tUhFb3N7WJnQ,Gourmet Central,90211,34.0591298451478,-118.385065064039,NA,5.0,0
20,dkxk3eD3y8ZzCWbGiZSiew,Energie Cafe,90211,34.0667,-118.38592,NA,5.0,0
21,vkBGae3-5Xkp-pqLDRIM1g,Lazy Daisy of Beverly Hills,90211,34.0668136107771,-118.388006117782,$$,3.5,0
22,0D4dZ1goxATrHatLmHRXWw,Boss Sushi,90211,34.0632743835449,-118.375801086426,$$,4.0,0
23,TRI4waA9FzpmX9IbAtGrXg,Matsuhisa,90211,34.0683725717888,-118.376547763452,$$$$,4.0,0
24,7yDJ5490O9uhtzSlM_-j0w,Lazy Daisy,90211,34.0623474911291,-118.37514769707,$,4.0,0
25,fQ0zUiBfgZ9wyu1O4jHv9w,Shan Social House,90211,34.0684021113533,-118.376113845369,$$$$,4.5,0
26,Az09kHPOyi9UsX4tRq7HjA,La Provence Patisserie & Cafe,90211,34.0590309,-118.3872166,$$,4.0,0
27,DyUaqvGJRSKP9r3rp8lgdA,Mickey Fine Cafe,90211,34.065701,-118.376756,$,3.5,0
28,3mlxdWpqSkwDRGWfACRfMA,Continental Kitchen BH,90211,34.06391,-118.37251,$$,4.0,0
29,pRPIGdb-renhLyxh9aZJ9w,Cafe Alexander,90211,34.06602,-118.38084,$$,3.0,0
30,fFZ6eXURd8gB1-Wdb-6xlg,Champs Elysees,90211,34.06283,-118.38382,$$,3.0,0
31,9db9OBNHAr8eHC-5koupQg,La Gondola Kosher Restaurant and Catering,90211,34.06739,-118.38841,$$$,4.0,0
32,l9uQx8AKADqWthB8X2bEDA,Bombay Palace,90211,34.06616,-118.3812201,$$$,3.5,0
33,0210SrT3jdlGIw9CPlJHTQ,Thai Boom,90211,34.062748,-118.383814,$$,3.5,0
34,Pm_u80HVK00Y_dUJdkg-Nw,Humble Crust Pizza Truck,90211,34.067953,-118.376623,$$,4.5,0
35,3qqCNix1Sk5K8DeiZIU-7w,Meatos Bistrot Chic,90211,34.0679333914349,-118.376531861722,$$$,4.5,0
36,hvmtLvs_lQyJSZfzVlHRDQ,Marchello's Pizza,90211,34.0644787,-118.3834658,$,3.5,0
37,4fbptaldTDoyA5tvHIK9MA,Chef Ming's Kitchen,90211,34.05907,-118.38721,$$,4.0,0
38,pHKnnlMIk0on-xqTK73iNA,Cafe Cinema,90211,34.0629463195801,-118.376472473145,$,3.5,0
39,PkzCYZxltGQHuSRh0c7tzg,Beverly Hills Thai Kosher,90211,34.07184,-118.388924,$$,4.0,0
40,NcKhQvt1kT4j0BIiEF3cQQ,Bhmpcafe,90211,34.0683561050536,-118.383850026597,NA,2.0,0
41,qzTFSXcwQsFl7SXGtOcWyQ,Domino's Pizza,90211,34.05963,-118.3899249,$,2.5,0
42,zHTM4_uSe779QzgcL6i6bw,Asakuma Beverly Hills,90211,34.0660861,-118.3837981,$$,3.0,0
43,dbM4M2nurunc_d6rVJQ3Jw,Subway,90211,34.064251561827,-118.376698320902,$,3.0,0
44,b7wmt-DewZfpTW8vd-ODhQ,Trimana,90211,34.06504,-118.373428,$,2.5,0
45,EYm12SPnc78ncgYqs6F4hw,Saban Theatre,90211,34.0647114,-118.3749649,$$$,3.5,0
46,m_0U7sK-f4iTUey34IZYOA,Wunder Eats,90211,34.0642558,-118.3729747,NA,3.5,0
