,ID,Name,Zipcode,Latitude,Longitude,Price,Rating,IsGlutenFree
0,dUuNRYXBxcHwZNgniu16wg,Sirinat Thai & Sushi Bar,90732,33.7233332878071,-118.313536217524,$$,4.0,1
1,Ztog6240-pen6hcn64ZFVg,Fat Tomato Pizza,90732,33.7521553946072,-118.307503702406,$$,4.0,1
2,lL31FZitQ18GZU_Yw_iDUQ,Jasmine Hana,90732,33.763188,-118.310288,$$,4.0,1
3,ANFU6mjO-qFZzlDS1qeE7Q,Pokeio,90732,33.752128624707,-118.308220852421,$$,4.5,1
4,6UyvLJidKL1YCRlwQUQFkA,Pick Up Stix,90732,33.752092482963,-118.307597690837,$,3.0,1
5,LF4wu8G2s1Uede8EFzdIMQ,Coco's,90732,33.763528,-118.311206,$,3.0,1
0,dUuNRYXBxcHwZNgniu16wg,Sirinat Thai & Sushi Bar,90732,33.7233332878071,-118.313536217524,$$,4.0,0
1,lL31FZitQ18GZU_Yw_iDUQ,Jasmine Hana,90732,33.763188,-118.310288,$$,4.0,0
2,GtCLJeocUfKol4GtPazAew,Sorrento's Restaurant,90732,33.7231827,-118.3123376,$$,4.0,0
3,ANFU6mjO-qFZzlDS1qeE7Q,Pokeio,90732,33.752128624707,-118.308220852421,$$,4.5,0
4,S-58wF14Lto2N99i0ecY1A,Elks Lodge San Pedro,90732,33.7303352355957,-118.315200805664,$$,4.0,0
5,0fPWgc82FfvA6qd1ukwDrw,Prontos Mexican Grill,90732,33.7232252,-118.3116643,$,4.0,0
6,_COIN733HtWQ3c8hp7cItg,Pirozzi's Italian Deli,90732,33.73676,-118.30941,$,4.0,0
7,6fbPEsv4D33q--d3Hjh_5A,Sonny's Bistro,90732,33.7217911,-118.3103589,$$,4.0,0
8,08_4tii26UCtdabjDNhspA,In-N-Out Burger,90732,33.7533976,-118.3086819,$,3.5,0
9,kO6LSnT2t00iyvULPFCKKg,Chicago for Ribs,90732,33.7235049746182,-118.314221996488,$$,3.5,0
10,5lL6MKepj8ADj1cwm_z-8w,The Flame Broiler,90732,33.7515302671775,-118.308292748353,$,3.0,0
11,-wPgU3jvhW2-hw3aWQjQnA,Chipotle Mexican Grill,90732,33.751013,-118.307344,$,2.5,0
12,wZh85V7Xg34PAZFdz2jRuw,Nim Chan's Kitchen,90732,33.723243,-118.3122657,$,4.0,0
13,01dYhBETz6yIUXxNZE0waA,Marie Callendar's Restaurant & Bakery,90732,33.752883,-118.3075413,$$,2.5,0
14,Ztog6240-pen6hcn64ZFVg,Fat Tomato Pizza,90732,33.7521553946072,-118.307503702406,$$,4.0,0
15,ebWgcQjgZx9nZyR7nUoGSQ,Shin Shin Chinese,90732,33.73727,-118.30887,$$,3.0,0
16,6UyvLJidKL1YCRlwQUQFkA,Pick Up Stix,90732,33.752092482963,-118.307597690837,$,3.0,0
17,TCAjTblJySF8YVgb3luIYg,Fantastic Cafe,90732,33.7233733249154,-118.314135740437,$,3.5,0
18,y8Y14sloWPRlzmT7rO4b3Q,Jersey Mike's Subs,90732,33.7504790601092,-118.306847746636,$,3.5,0
19,aFdIr743GOoIkUYv1CIrpg,Pina's Mexican Restaurant,90732,33.7219122,-118.3108584,$$,3.5,0
20,Xfyoe_KRfK3XBCx9TxGr1A,Coco's Bakery Restaurant,90732,33.763515,-118.3112543,$$,3.5,0
21,e5BudD7Ln26uX-gv00WiJA,Del Taco,90732,33.7524224359846,-118.308141400909,$,3.0,0
22,-444Ccs2LcR9yfzYwDyx_A,McDonald's,90732,33.751088,-118.308731,$,2.0,0
23,XxbjEeLuRgartfxQoEtwWA,Subway,90732,33.751964,-118.308296,$,2.5,0
24,Q-XfLWEJJRpmPwfPagdT1w,McDonald's,90732,33.7412156203672,-118.292717109443,$,2.5,0
25,ZpnPIMwf5W3FgP9Yvz3IKw,Subway,90732,33.722673,-118.31035,$,2.5,0
26,LF4wu8G2s1Uede8EFzdIMQ,Coco's,90732,33.763528,-118.311206,$,3.0,0
