,ID,Name,Zipcode,Latitude,Longitude,Price,Rating,IsGlutenFree
0,UzNleZOK6h30rDjCikT9_w,Saigon Dish,90260,33.88797,-118.35333,$,4.5,1
1,oJ3AW6nFqnSVbq6he08Bcw,OrVeganic,90260,33.88339,-118.35204,$$,5.0,1
2,EBbM5KViVhBBgLmLyfaXyg,Ensenada's Surf N Turf Grill,90260,33.8730979936217,-118.361078255395,$,4.5,1
3,4h2iko0KYefQDnGn9SNMIQ,Loaded Cafe - Lawndale,90260,33.893549,-118.3522551,$$,4.0,1
4,EcxIfSY9gN7F6ve_6aFGrw,Rolling Zone Creamery,90260,33.8880229,-118.3522451,$$,4.5,1
5,nuEnKgmx3Z11wQP3AuyKVw,Al-Noor,90260,33.8942787,-118.3612588,$$,4.5,1
6,DFtNpeByELDceOghuGxLWA,Tomboy's,90260,33.8948153,-118.3679522,$,3.5,1
7,4HmRYT1yHgIzVGb9FWk1Zw,Domino's Pizza,90260,33.8944046,-118.3611751,$,1.5,1
0,UzNleZOK6h30rDjCikT9_w,Saigon Dish,90260,33.88797,-118.35333,$,4.5,0
1,CRPe_mBSfsfP-FbxhawaOA,Pho House,90260,33.8890285652639,-118.353286880309,$,4.5,0
2,bAGcK1-sFPGVRw75TViY8w,El Amigo,90260,33.8871963921943,-118.35778,$,4.5,0
3,voMG9e6zri9zIOVml492ZQ,Pacific Rim Thai Kitchen,90260,33.8880814,-118.3523397,$,4.0,0
4,jozxysHnIvxrnwsfKtLelQ,Padrino's Draft House & Grille,90260,33.8928713,-118.352372,$$,4.5,0
5,-6xAJAhJ9dy9ztvmxBiHNQ,El Pollo Inka,90260,33.890861,-118.3522251,$$,3.5,0
6,EBbM5KViVhBBgLmLyfaXyg,Ensenada's Surf N Turf Grill,90260,33.8730979936217,-118.361078255395,$,4.5,0
7,nuEnKgmx3Z11wQP3AuyKVw,Al-Noor,90260,33.8942787,-118.3612588,$$,4.5,0
8,oJ3AW6nFqnSVbq6he08Bcw,OrVeganic,90260,33.88339,-118.35204,$$,5.0,0
9,qVgkjwABP1ifs-O2ihJETQ,Kasai Teriyaki Bowl,90260,33.8910969,-118.3528629,$,4.5,0
10,OERoVs-0tfDrJWARfyIDvQ,Corner Burger,90260,33.8983829570516,-118.353665103771,$,4.5,0
11,r_-xVj1k661Z4glHmbWe_g,Corner Joint,90260,33.9016051054694,-118.353393880951,$$,4.5,0
12,8AFsXWTzg0CmC03qckbEag,Manila Wok,90260,33.8920222,-118.3528749,$,3.0,0
13,I92CobXIqFlf5cAXpsDWPQ,Wingstop,90260,33.8930765,-118.3528749,$,2.5,0
14,2j4tBIJRZCDb5LLOhClgkg,Annapurna Indian Restaurant,90260,33.8888718120392,-118.353562133812,$$,4.0,0
15,mFzz7F4JbJzLnUHRQd0Jog,El Borrego Mexican Restaurant,90260,33.8959007,-118.3522644,$,4.5,0
16,IPuqq5fjiyXqQhu-c1IM9A,Crepe Heaven Play Cafe,90260,33.888663,-118.353192,$,4.0,0
